experiment,geometry,target,feature,pearson_r,p_value,significant,cv_r2_mean,cv_r2_std,direction
TOFU_grad_ascent,unlearned,Unlearning,separability_mean,0.07958453608784781,0.43122966959424425,False,-0.010526315789473717,0.021052631578947434,+
TOFU_grad_ascent,unlearned,Unlearning,separability_std,0.04854084026241624,0.6315200368060427,False,-0.010526315789473717,0.021052631578947434,+
TOFU_grad_ascent,unlearned,Unlearning,separability_max,0.10629038407105397,0.29255850962690694,False,-0.010526315789473717,0.021052631578947434,+
TOFU_grad_ascent,unlearned,Unlearning,separability_min,0.04211787693516878,0.6773600861524984,False,-0.010526315789473717,0.021052631578947434,+
TOFU_grad_ascent,unlearned,Unlearning,centrality_mean,0.07657083631793316,0.448933568005,False,-0.010526315789473717,0.021052631578947434,+
TOFU_grad_ascent,unlearned,Unlearning,centrality_std,0.11620937963336093,0.24957213382646073,False,-0.010526315789473717,0.021052631578947434,+
TOFU_grad_ascent,unlearned,Unlearning,centrality_max,0.07768041356737032,0.4423686213798183,False,-0.010526315789473717,0.021052631578947434,+
TOFU_grad_ascent,unlearned,Unlearning,centrality_min,-0.0822558511459571,0.4158759147247474,False,-0.010526315789473717,0.021052631578947434,-
TOFU_grad_ascent,unlearned,Unlearning,isolation_mean,,,False,-0.010526315789473717,0.021052631578947434,-
TOFU_grad_ascent,unlearned,Unlearning,isolation_std,,,False,-0.010526315789473717,0.021052631578947434,-
TOFU_grad_ascent,unlearned,Unlearning,isolation_max,,,False,-0.010526315789473717,0.021052631578947434,-
TOFU_grad_ascent,unlearned,Unlearning,isolation_min,,,False,-0.010526315789473717,0.021052631578947434,-
TOFU_grad_ascent,unlearned,Unlearning,cluster_compactness_mean,,,False,-0.010526315789473717,0.021052631578947434,-
TOFU_grad_ascent,unlearned,Unlearning,cluster_compactness_std,,,False,-0.010526315789473717,0.021052631578947434,-
TOFU_grad_ascent,unlearned,Unlearning,cluster_compactness_max,,,False,-0.010526315789473717,0.021052631578947434,-
TOFU_grad_ascent,unlearned,Unlearning,cluster_compactness_min,,,False,-0.010526315789473717,0.021052631578947434,-
TOFU_grad_ascent,unlearned,Unlearning,cross_layer_consistency_mean,0.024260054434000058,0.8106514464397414,False,-0.010526315789473717,0.021052631578947434,+
TOFU_grad_ascent,unlearned,Unlearning,cross_layer_consistency_std,0.10404474413498169,0.3029323250383369,False,-0.010526315789473717,0.021052631578947434,+
TOFU_grad_ascent,unlearned,Unlearning,cross_layer_consistency_max,0.024260054434000058,0.8106514464397414,False,-0.010526315789473717,0.021052631578947434,+
TOFU_grad_ascent,unlearned,Unlearning,cross_layer_consistency_min,0.024260054434000058,0.8106514464397414,False,-0.010526315789473717,0.021052631578947434,+
TOFU_grad_ascent,unlearned,Steering,local_density_mean,-0.15448442334937335,0.12486977594948577,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,local_density_std,-0.16927320964804596,0.09225452178410311,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,local_density_max,-0.20155139596153393,0.0443401994589185,True,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,local_density_min,-0.12047899332445386,0.23247893077775064,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,separability_mean,-0.07484701016379204,0.45923994026160647,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,separability_std,-0.0523297485941167,0.6051053145441153,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,separability_max,-0.10343793052255122,0.3057763468538671,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,separability_min,-0.037632229062206764,0.7100993181088465,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,centrality_mean,-0.07254159220944685,0.4732251700544109,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,centrality_std,-0.11725749052543841,0.24529811999109774,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,centrality_max,-0.07879016661019472,0.4358570714943269,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,centrality_min,0.08353547575573428,0.4086351545642238,False,-0.011492418196328735,0.022984836392657474,+
TOFU_grad_ascent,unlearned,Steering,isolation_mean,,,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,isolation_std,,,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,isolation_max,,,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,isolation_min,,,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,cluster_compactness_mean,,,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,cluster_compactness_std,,,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,cluster_compactness_max,,,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,cluster_compactness_min,,,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,cross_layer_consistency_mean,-0.019016528469578197,0.8510401762655097,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,cross_layer_consistency_std,-0.10851353413153463,0.2825226806787037,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,cross_layer_consistency_max,-0.019016528469578197,0.8510401762655097,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Steering,cross_layer_consistency_min,-0.019016528469578197,0.8510401762655097,False,-0.011492418196328735,0.022984836392657474,-
TOFU_grad_ascent,unlearned,Prompt,local_density_mean,-0.16314253251462732,0.1048462764793394,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,local_density_std,-0.16599030339296275,0.0988396469277667,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,local_density_max,-0.2082921166646229,0.037562115985916425,True,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,local_density_min,-0.13059660755196678,0.19528530101748517,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,separability_mean,-0.07958453608784784,0.43122966959424425,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,separability_std,-0.04854084026241625,0.6315200368060427,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,separability_max,-0.10629038407105397,0.29255850962690694,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,separability_min,-0.04211787693516879,0.6773600861524984,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,centrality_mean,-0.07657083631793316,0.448933568005,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,centrality_std,-0.1162093796333609,0.24957213382646073,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,centrality_max,-0.07768041356737032,0.4423686213798183,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,centrality_min,0.08225585114595708,0.4158759147247474,False,-0.010526315789473762,0.02105263157894752,+
TOFU_grad_ascent,unlearned,Prompt,isolation_mean,,,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,isolation_std,,,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,isolation_max,,,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,isolation_min,,,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,cluster_compactness_mean,,,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,cluster_compactness_std,,,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,cluster_compactness_max,,,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,cluster_compactness_min,,,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,cross_layer_consistency_mean,-0.024260054434000058,0.8106514464397414,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,cross_layer_consistency_std,-0.10404474413498167,0.3029323250383369,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,cross_layer_consistency_max,-0.024260054434000058,0.8106514464397414,False,-0.010526315789473762,0.02105263157894752,-
TOFU_grad_ascent,unlearned,Prompt,cross_layer_consistency_min,-0.024260054434000058,0.8106514464397414,False,-0.010526315789473762,0.02105263157894752,-
TOFU_idk,base,Unlearning,local_density_mean,0.25233964238462175,0.011315536572453579,True,-0.24413810297472516,0.30055463514590147,+
TOFU_idk,base,Unlearning,local_density_std,0.2555365240566733,0.010288178014608271,True,-0.15159436570214777,0.16522161537580954,+
TOFU_idk,base,Unlearning,local_density_max,0.2732233559871629,0.005951855839008324,True,-0.19509373584965353,0.23742686740727306,+
TOFU_idk,base,Unlearning,local_density_min,0.17814715749397017,0.07618101916590841,False,-0.2680014771110317,0.2574249270943321,+
TOFU_idk,base,Unlearning,separability_mean,0.31365818800835715,0.0014842667163169694,True,-0.13137696902603885,0.15195994801719853,+
TOFU_idk,base,Unlearning,separability_std,0.04871180777583488,0.6303177465631739,False,-0.21887559444562,0.15711006559940074,+
TOFU_idk,base,Unlearning,separability_max,0.2573940204341625,0.009729588080000552,True,-0.16106685990072875,0.13586957429298488,+
TOFU_idk,base,Unlearning,separability_min,0.28732627973110747,0.003749268665849525,True,-0.16919518985803975,0.1684553867519853,+
TOFU_idk,base,Unlearning,centrality_mean,0.19072740033700641,0.05733048051630828,False,-0.1914486074340579,0.15071019050861448,+
TOFU_idk,base,Unlearning,centrality_std,-0.04267487575827676,0.6733348126408695,False,-0.25367269047971147,0.18090124009017033,-
TOFU_idk,base,Unlearning,centrality_max,0.01278435249091466,0.8995408734816795,False,-0.27645725298325885,0.17193228027399116,+
TOFU_idk,base,Unlearning,centrality_min,0.06040378571020757,0.5505146526806383,False,-0.2308273510547978,0.12560271807556514,+
TOFU_idk,base,Unlearning,isolation_mean,,,False,-0.21467711608004958,0.1560876396423154,-
TOFU_idk,base,Unlearning,isolation_std,,,False,-0.21467711608004958,0.1560876396423154,-
TOFU_idk,base,Unlearning,isolation_max,,,False,-0.21467711608004958,0.1560876396423154,-
TOFU_idk,base,Unlearning,isolation_min,,,False,-0.21467711608004958,0.1560876396423154,-
TOFU_idk,base,Unlearning,cluster_compactness_mean,,,False,-0.21467711608004958,0.1560876396423154,-
TOFU_idk,base,Unlearning,cluster_compactness_std,,,False,-0.21467711608004908,0.15608763964231523,-
TOFU_idk,base,Unlearning,cluster_compactness_max,,,False,-0.21467711608004958,0.1560876396423154,-
TOFU_idk,base,Unlearning,cluster_compactness_min,,,False,-0.2146771160800493,0.15608763964231542,-
TOFU_idk,base,Unlearning,cross_layer_consistency_mean,0.11894073775906981,0.23854042281768348,False,-0.2242290517048872,0.16834617763683762,+
TOFU_idk,base,Unlearning,cross_layer_consistency_std,-0.035552089360842296,0.725466695605212,False,-0.21718684206365566,0.16315097957473063,-
TOFU_idk,base,Unlearning,cross_layer_consistency_max,0.11894073775906981,0.23854042281768348,False,-0.2242290517048872,0.16834617763683762,+
TOFU_idk,base,Unlearning,cross_layer_consistency_min,0.11894073775906981,0.23854042281768348,False,-0.2242290517048872,0.16834617763683762,+
TOFU_idk,base,Steering,local_density_mean,-0.22833153392232958,0.022319833626247485,True,-0.3281356109428394,0.5646933096285098,-
TOFU_idk,base,Steering,local_density_std,-0.12084960031811137,0.231034786480663,False,-0.28000979502119894,0.3371430244277567,-
TOFU_idk,base,Steering,local_density_max,-0.19004411409541921,0.05824546007975034,False,-0.290474631394339,0.4384612804878474,-
TOFU_idk,base,Steering,local_density_min,-0.2142400932583482,0.03232374925189382,True,-0.32828359129505313,0.533229564131516,-
TOFU_idk,base,Steering,separability_mean,-0.280534287250446,0.004697506607776667,True,-0.2350435084156266,0.38931106489648754,-
TOFU_idk,base,Steering,separability_std,-0.008771685389011557,0.9309769937205674,False,-0.2977977451375381,0.3273797693792499,-
TOFU_idk,base,Steering,separability_max,-0.2065164160087493,0.03925741530317181,True,-0.2759304957463745,0.41704552694848307,-
TOFU_idk,base,Steering,separability_min,-0.25659140977159084,0.009967598999021277,True,-0.2569385012798868,0.36603383145172297,-
TOFU_idk,base,Steering,centrality_mean,-0.1444004850634444,0.15175090003531028,False,-0.33804597651402524,0.37222350526758324,-
TOFU_idk,base,Steering,centrality_std,-0.08050086697098831,0.4259268168900133,False,-0.4439312464291899,0.6315010448962182,-
TOFU_idk,base,Steering,centrality_max,-0.06657660836098792,0.5104568474657889,False,-0.40292955448758994,0.5030980425639168,-
TOFU_idk,base,Steering,centrality_min,0.06423301755042186,0.5254866971332931,False,-0.3532770703717048,0.3972698364504684,+
TOFU_idk,base,Steering,isolation_mean,,,False,-0.2929219649989753,0.32912806142559214,-
TOFU_idk,base,Steering,isolation_std,,,False,-0.2929219649989753,0.32912806142559214,-
TOFU_idk,base,Steering,isolation_max,,,False,-0.2929219649989753,0.32912806142559214,-
TOFU_idk,base,Steering,isolation_min,,,False,-0.2929219649989753,0.32912806142559214,-
TOFU_idk,base,Steering,cluster_compactness_mean,,,False,-0.2929219649989753,0.32912806142559214,-
TOFU_idk,base,Steering,cluster_compactness_std,,,False,-0.2929219649989754,0.3291280614255921,-
TOFU_idk,base,Steering,cluster_compactness_max,,,False,-0.2929219649989753,0.32912806142559214,-
TOFU_idk,base,Steering,cluster_compactness_min,,,False,-0.29292196499897544,0.32912806142559214,-
TOFU_idk,base,Steering,cross_layer_consistency_mean,-0.1545380084419802,0.12473740960921047,False,-0.2914610730307915,0.3612974794985571,-
TOFU_idk,base,Steering,cross_layer_consistency_std,-0.009946787500410812,0.9217578125789356,False,-0.29988296675906034,0.32777494963821885,-
TOFU_idk,base,Steering,cross_layer_consistency_max,-0.1545380084419802,0.12473740960921047,False,-0.2914610730307915,0.3612974794985571,-
TOFU_idk,base,Steering,cross_layer_consistency_min,-0.1545380084419802,0.12473740960921047,False,-0.2914610730307915,0.3612974794985571,-
TOFU_idk,base,Prompt,local_density_mean,-0.22775163918299388,0.022671824937562098,True,-0.046302823254423565,0.09431386858314932,-
TOFU_idk,base,Prompt,local_density_std,-0.23637364889940413,0.017900278822792826,True,-0.0538843800336001,0.15396230328607954,-
TOFU_idk,base,Prompt,local_density_max,-0.24821223846027685,0.012773814719597416,True,-0.0432289724102128,0.11998350082097993,-
TOFU_idk,base,Prompt,local_density_min,-0.15426910249003614,0.1254027507735425,False,-0.0823981135747398,0.09670205080421532,-
TOFU_idk,base,Prompt,separability_mean,-0.21274843194051804,0.0335758274606692,True,-0.04784414007369575,0.07929769709962455,-
TOFU_idk,base,Prompt,separability_std,-0.11630567739371868,0.2491773243541562,False,-0.11052324677729834,0.10123356371518054,-
TOFU_idk,base,Prompt,separability_max,-0.21773139322733065,0.02954640569109452,True,-0.048351355025544177,0.08728947703105126,-
TOFU_idk,base,Prompt,separability_min,-0.18401822398831055,0.06684257253584178,False,-0.060042479394447026,0.07284712745866345,-
TOFU_idk,base,Prompt,centrality_mean,-0.08037164582269204,0.4266723488851614,False,-0.13001049730773512,0.1223268001122049,-
TOFU_idk,base,Prompt,centrality_std,0.011508765435385431,0.909519636238098,False,-0.09496588370167855,0.08078335553714593,+
TOFU_idk,base,Prompt,centrality_max,-0.0018525188816856646,0.985405674728037,False,-0.14021252446641475,0.1035924157921873,-
TOFU_idk,base,Prompt,centrality_min,0.020213282839470728,0.8417841225162919,False,-0.12586335812066188,0.09920006823223274,+
TOFU_idk,base,Prompt,isolation_mean,,,False,-0.09475690312314526,0.08064490401563955,-
TOFU_idk,base,Prompt,isolation_std,,,False,-0.09475690312314526,0.08064490401563955,-
TOFU_idk,base,Prompt,isolation_max,,,False,-0.09475690312314526,0.08064490401563955,-
TOFU_idk,base,Prompt,isolation_min,,,False,-0.09475690312314526,0.08064490401563955,-
TOFU_idk,base,Prompt,cluster_compactness_mean,,,False,-0.09475690312314526,0.08064490401563955,-
TOFU_idk,base,Prompt,cluster_compactness_std,,,False,-0.09475690312314536,0.08064490401563959,-
TOFU_idk,base,Prompt,cluster_compactness_max,,,False,-0.09475690312314526,0.08064490401563955,-
TOFU_idk,base,Prompt,cluster_compactness_min,,,False,-0.0947569031231454,0.08064490401563962,-
TOFU_idk,base,Prompt,cross_layer_consistency_mean,-0.08059598728590403,0.42537850572990177,False,-0.09551659873397629,0.09869658154481259,-
TOFU_idk,base,Prompt,cross_layer_consistency_std,-0.07934267677955992,0.4326355826149663,False,-0.1103864153519671,0.10130678117507003,-
TOFU_idk,base,Prompt,cross_layer_consistency_max,-0.08059598728590403,0.42537850572990177,False,-0.09551659873397629,0.09869658154481259,-
TOFU_idk,base,Prompt,cross_layer_consistency_min,-0.08059598728590403,0.42537850572990177,False,-0.09551659873397629,0.09869658154481259,-
TOFU_idk,unlearned,Unlearning,local_density_mean,0.2978657292587304,0.0026138336640795243,True,-0.19807544627722354,0.32395287397876654,+
TOFU_idk,unlearned,Unlearning,local_density_std,0.28697754613862336,0.0037934284438740605,True,-0.09335894047041722,0.1826482596477732,+
TOFU_idk,unlearned,Unlearning,local_density_max,0.32614689001097746,0.0009279614446160763,True,-0.12682042393710594,0.24487541064718873,+
TOFU_idk,unlearned,Unlearning,local_density_min,0.18114919293075848,0.07128297482536472,False,-0.25040469631892587,0.25808365605799766,+
TOFU_idk,unlearned,Unlearning,separability_mean,0.3119325587786227,0.001581325494023834,True,-0.11616741418781147,0.12497034216089277,+
TOFU_idk,unlearned,Unlearning,separability_std,0.06575628845152566,0.5156924065931401,False,-0.23158762544845996,0.19292555094380853,+
TOFU_idk,unlearned,Unlearning,separability_max,0.2795161794568908,0.004856716990241086,True,-0.11916684811690972,0.12317964523953384,+
TOFU_idk,unlearned,Unlearning,separability_min,0.2732389210512397,0.005948896687774155,True,-0.15452329260203695,0.1261063775975864,+
TOFU_idk,unlearned,Unlearning,centrality_mean,-0.1287667386192981,0.20167250792083566,False,-0.1993428200458381,0.16483025574536447,-
TOFU_idk,unlearned,Unlearning,centrality_std,0.35054637415582857,0.00034949215369623594,True,-0.18982891130371748,0.26153965362178255,+
TOFU_idk,unlearned,Unlearning,centrality_max,0.23297184414026767,0.019667959577658444,True,-0.2253481061574762,0.25258349830793525,+
TOFU_idk,unlearned,Unlearning,centrality_min,-0.3513434438955147,0.0003380613045079323,True,-0.2137592731074382,0.3698751459844049,-
TOFU_idk,unlearned,Unlearning,isolation_mean,,,False,-0.21467711608004958,0.1560876396423154,-
TOFU_idk,unlearned,Unlearning,isolation_std,,,False,-0.21467711608004958,0.1560876396423154,-
TOFU_idk,unlearned,Unlearning,isolation_max,,,False,-0.21467711608004958,0.1560876396423154,-
TOFU_idk,unlearned,Unlearning,isolation_min,,,False,-0.21467711608004958,0.1560876396423154,-
TOFU_idk,unlearned,Unlearning,cluster_compactness_mean,,,False,-0.21467711608004958,0.1560876396423154,-
TOFU_idk,unlearned,Unlearning,cluster_compactness_std,,,False,-0.2146771160800493,0.15608763964231542,-
TOFU_idk,unlearned,Unlearning,cluster_compactness_max,,,False,-0.21467711608004958,0.1560876396423154,-
TOFU_idk,unlearned,Unlearning,cluster_compactness_min,,,False,-0.21467711608004944,0.15608763964231528,-
TOFU_idk,unlearned,Unlearning,cross_layer_consistency_mean,0.12032181723004257,0.23309329946134155,False,-0.23540233514222195,0.15787007479272394,+
TOFU_idk,unlearned,Unlearning,cross_layer_consistency_std,-0.06769619804666775,0.5033556636999652,False,-0.2140783981622299,0.1497852389145222,-
TOFU_idk,unlearned,Unlearning,cross_layer_consistency_max,0.12032181723004257,0.23309329946134155,False,-0.23540233514222195,0.15787007479272394,+
TOFU_idk,unlearned,Unlearning,cross_layer_consistency_min,0.12032181723004257,0.23309329946134155,False,-0.23540233514222195,0.15787007479272394,+
TOFU_idk,unlearned,Steering,local_density_mean,-0.26304201131803234,0.008191226815994317,True,-0.28719383893666917,0.5377701903850359,-
TOFU_idk,unlearned,Steering,local_density_std,-0.15730770943249855,0.11804127735030712,False,-0.258761899916903,0.3514923765134281,-
TOFU_idk,unlearned,Steering,local_density_max,-0.23460580095599468,0.01880100836695825,True,-0.24461374846847095,0.41158318869947835,-
TOFU_idk,unlearned,Steering,local_density_min,-0.21794513145513214,0.029383151455510424,True,-0.30936688046212557,0.4927699780421038,-
TOFU_idk,unlearned,Steering,separability_mean,-0.2698533216084817,0.006624140587062237,True,-0.22307270179475447,0.3407342338844528,-
TOFU_idk,unlearned,Steering,separability_std,-0.019077106568303814,0.8505711502874783,False,-0.3067173405055734,0.3317561150049222,-
TOFU_idk,unlearned,Steering,separability_max,-0.20921480876498655,0.036705698198588745,True,-0.2435906911383352,0.3438343717765263,-
TOFU_idk,unlearned,Steering,separability_min,-0.2223596637625074,0.026178299453761,True,-0.27705820228081435,0.3720462893949403,-
TOFU_idk,unlearned,Steering,centrality_mean,-0.014650290324565558,0.8849724159474718,False,-0.33439188901989003,0.3151893048486896,-
TOFU_idk,unlearned,Steering,centrality_std,-0.2802645695143666,0.00473922526416996,True,-0.15716326027631528,0.2076735181607239,-
TOFU_idk,unlearned,Steering,centrality_max,-0.21086216431276283,0.03521738393787687,True,-0.321022732628608,0.4595488899698417,-
TOFU_idk,unlearned,Steering,centrality_min,0.26545980954963944,0.0076010857959589615,True,-0.1589794113562623,0.1403114193311504,+
TOFU_idk,unlearned,Steering,isolation_mean,,,False,-0.2929219649989753,0.32912806142559214,-
TOFU_idk,unlearned,Steering,isolation_std,,,False,-0.2929219649989753,0.32912806142559214,-
TOFU_idk,unlearned,Steering,isolation_max,,,False,-0.2929219649989753,0.32912806142559214,-
TOFU_idk,unlearned,Steering,isolation_min,,,False,-0.2929219649989753,0.32912806142559214,-
TOFU_idk,unlearned,Steering,cluster_compactness_mean,,,False,-0.2929219649989753,0.32912806142559214,-
TOFU_idk,unlearned,Steering,cluster_compactness_std,,,False,-0.29292196499897527,0.3291280614255921,-
TOFU_idk,unlearned,Steering,cluster_compactness_max,,,False,-0.2929219649989753,0.32912806142559214,-
TOFU_idk,unlearned,Steering,cluster_compactness_min,,,False,-0.2929219649989753,0.32912806142559214,-
TOFU_idk,unlearned,Steering,cross_layer_consistency_mean,-0.15952327695953356,0.11288753256619476,False,-0.28099054312753025,0.3551798706045765,-
TOFU_idk,unlearned,Steering,cross_layer_consistency_std,0.018957765681026313,0.8514951967868681,False,-0.31924107565223586,0.3323923292003357,+
TOFU_idk,unlearned,Steering,cross_layer_consistency_max,-0.15952327695953356,0.11288753256619476,False,-0.28099054312753025,0.3551798706045765,-
TOFU_idk,unlearned,Steering,cross_layer_consistency_min,-0.15952327695953356,0.11288753256619476,False,-0.28099054312753025,0.3551798706045765,-
TOFU_idk,unlearned,Prompt,local_density_mean,-0.22625171975802286,0.02360436615706167,True,-0.04628934128997238,0.09088996435805917,-
TOFU_idk,unlearned,Prompt,local_density_std,-0.16257132672224384,0.10608474617911343,False,-0.07182231781486499,0.12209563993639923,-
TOFU_idk,unlearned,Prompt,local_density_max,-0.21223095863522265,0.03401962136394989,True,-0.05558269671267879,0.108854641500563,-
TOFU_idk,unlearned,Prompt,local_density_min,-0.1535088368435829,0.12729857505268746,False,-0.08236243048692553,0.09218821695569612,-
TOFU_idk,unlearned,Prompt,separability_mean,-0.16480869480969718,0.10129825571964023,False,-0.07095553208019179,0.08017539676087372,-
TOFU_idk,unlearned,Prompt,separability_std,-0.0773614062577696,0.4442505067989559,False,-0.12183927504286633,0.1353453979791576,-
TOFU_idk,unlearned,Prompt,separability_max,-0.17872778399426126,0.07521317076298155,False,-0.062213485610850806,0.08264881297721262,-
TOFU_idk,unlearned,Prompt,separability_min,-0.14386663313373999,0.1532863554153347,False,-0.07874180388418964,0.07428982705846376,-
TOFU_idk,unlearned,Prompt,centrality_mean,0.07746806061971058,0.44362083211451186,False,-0.12141484326833188,0.08884937643004615,+
TOFU_idk,unlearned,Prompt,centrality_std,-0.11294512999302114,0.263210241080987,False,-0.10403755582126513,0.06318329459471246,-
TOFU_idk,unlearned,Prompt,centrality_max,-0.1490833323380291,0.13877284512699467,False,-0.07650052837116728,0.07503307498420723,-
TOFU_idk,unlearned,Prompt,centrality_min,0.08603095030664855,0.3947289797020864,False,-0.09803132772196368,0.08134674533472894,+
TOFU_idk,unlearned,Prompt,isolation_mean,,,False,-0.09475690312314526,0.08064490401563955,-
TOFU_idk,unlearned,Prompt,isolation_std,,,False,-0.09475690312314526,0.08064490401563955,-
TOFU_idk,unlearned,Prompt,isolation_max,,,False,-0.09475690312314526,0.08064490401563955,-
TOFU_idk,unlearned,Prompt,isolation_min,,,False,-0.09475690312314526,0.08064490401563955,-
TOFU_idk,unlearned,Prompt,cluster_compactness_mean,,,False,-0.09475690312314526,0.08064490401563955,-
TOFU_idk,unlearned,Prompt,cluster_compactness_std,,,False,-0.09475690312314536,0.08064490401563959,-
TOFU_idk,unlearned,Prompt,cluster_compactness_max,,,False,-0.09475690312314526,0.08064490401563955,-
TOFU_idk,unlearned,Prompt,cluster_compactness_min,,,False,-0.09475690312314536,0.08064490401563959,-
TOFU_idk,unlearned,Prompt,cross_layer_consistency_mean,-0.12431444290283103,0.2178364476175544,False,-0.07902611845154842,0.09312783952675506,-
TOFU_idk,unlearned,Prompt,cross_layer_consistency_std,-0.00900496417415465,0.929146056651238,False,-0.11989154251947057,0.08735199413068191,-
TOFU_idk,unlearned,Prompt,cross_layer_consistency_max,-0.12431444290283103,0.2178364476175544,False,-0.07902611845154842,0.09312783952675506,-
TOFU_idk,unlearned,Prompt,cross_layer_consistency_min,-0.12431444290283103,0.2178364476175544,False,-0.07902611845154842,0.09312783952675506,-
