experiment,geometry,target,feature,pearson_r,abs_r,p_value,significant,cv_r2_mean,cv_r2_std,coefficient,direction,n_samples
TOFU_KL,base,Extraction,separability_std,0.0604664040079805,0.0604664040079805,0.5501007781934913,False,-0.010526315789473762,0.02105263157894752,4.698156893277644,positive,100
TOFU_KL,base,Extraction,separability_max,-0.03160662078216868,0.03160662078216868,0.7549109669301417,False,-0.010526315789473762,0.02105263157894752,-0.5676635505297369,negative,100
TOFU_KL,base,Extraction,separability_min,-0.047687663317233946,0.047687663317233946,0.637534113862798,False,-0.010526315789473762,0.02105263157894752,-1.0112203750354696,negative,100
TOFU_KL,base,Extraction,centrality_mean,0.12355687895441843,0.12355687895441843,0.22067556113564912,False,-0.010526315789473762,0.02105263157894752,0.20675246492071012,positive,100
TOFU_KL,base,Extraction,centrality_std,0.1597922856094767,0.1597922856094767,0.11227385383585838,False,-0.010526315789473762,0.02105263157894752,0.4026439659041094,positive,100
TOFU_KL,base,Extraction,centrality_max,0.1683265040591573,0.1683265040591573,0.0941168636949218,False,-0.010526315789473762,0.02105263157894752,0.15572617496955862,positive,100
TOFU_KL,base,Extraction,centrality_min,-0.01884057145526158,0.01884057145526158,0.8524028172790651,False,-0.010526315789473762,0.02105263157894752,-0.017409267762383225,negative,100
TOFU_KL,base,Extraction,isolation_mean,,,,False,-0.010526315789473762,0.02105263157894752,0.0,negative,100
TOFU_KL,base,Extraction,isolation_std,,,,False,-0.010526315789473762,0.02105263157894752,0.0,negative,100
TOFU_KL,base,Extraction,isolation_max,,,,False,-0.010526315789473762,0.02105263157894752,0.0,negative,100
TOFU_KL,base,Extraction,isolation_min,,,,False,-0.010526315789473762,0.02105263157894752,0.0,negative,100
TOFU_KL,base,Extraction,cluster_compactness_mean,,,,False,-0.010526315789473762,0.02105263157894752,-0.0,negative,100
TOFU_KL,base,Extraction,cluster_compactness_std,,,,False,-0.010526315789473762,0.02105263157894752,0.0,negative,100
TOFU_KL,base,Extraction,cluster_compactness_max,,,,False,-0.010526315789473762,0.02105263157894752,-0.0,negative,100
TOFU_KL,base,Extraction,cluster_compactness_min,,,,False,-0.010526315789473762,0.02105263157894752,-0.0,negative,100
TOFU_KL,base,Extraction,cross_layer_consistency_mean,-0.030616116900540103,0.030616116900540103,0.7623602203691849,False,-0.010526315789473762,0.02105263157894752,-0.15280668161580918,negative,100
TOFU_KL,base,Extraction,cross_layer_consistency_std,-0.10744561274498139,0.10744561274498139,0.2873144873530766,False,-0.010526315789473762,0.02105263157894752,-27.647124950653613,negative,100
TOFU_KL,base,Extraction,cross_layer_consistency_max,-0.030616116900540103,0.030616116900540103,0.7623602203691849,False,-0.010526315789473762,0.02105263157894752,-0.15280668161580918,negative,100
TOFU_KL,base,Extraction,cross_layer_consistency_min,-0.030616116900540103,0.030616116900540103,0.7623602203691849,False,-0.010526315789473762,0.02105263157894752,-0.15280668161580918,negative,100
TOFU_KL,unlearned,Unlearning,local_density_mean,0.14054884220443667,0.14054884220443667,0.16309071559713642,False,-0.010526315789473717,0.021052631578947434,0.03933283237927229,positive,100
TOFU_KL,unlearned,Unlearning,local_density_std,0.14266566617576149,0.14266566617576149,0.15678303466712215,False,-0.010526315789473717,0.021052631578947434,0.20608437681725372,positive,100
TOFU_KL,unlearned,Unlearning,local_density_max,0.1514732914635849,0.1514732914635849,0.13248256398833266,False,-0.010526315789473717,0.021052631578947434,0.03278434209654531,positive,100
TOFU_KL,unlearned,Unlearning,local_density_min,0.11719687471467079,0.11719687471467079,0.24554391469928413,False,-0.010526315789473717,0.021052631578947434,0.03560964345404118,positive,100
TOFU_KL,unlearned,Unlearning,separability_mean,0.05767602130722224,0.05767602130722224,0.5686887501477604,False,-0.010526315789473717,0.021052631578947434,0.3647671199005994,positive,100
TOFU_KL,unlearned,Unlearning,separability_std,0.10046919373461716,0.10046919373461716,0.3199407060466449,False,-0.010526315789473717,0.021052631578947434,4.441679284236665,positive,100
TOFU_KL,unlearned,Unlearning,separability_max,0.0678066866062433,0.0678066866062433,0.5026576674431429,False,-0.010526315789473717,0.021052631578947434,0.4081089796667567,positive,100
TOFU_KL,unlearned,Unlearning,separability_min,0.02912330833414795,0.02912330833414795,0.7736280059883321,False,-0.010526315789473717,0.021052631578947434,0.16808692595662217,positive,100
TOFU_KL,unlearned,Unlearning,centrality_mean,-0.06204940299156052,0.06204940299156052,0.5396883951893677,False,-0.010526315789473717,0.021052631578947434,-0.10888829301911325,negative,100
TOFU_KL,unlearned,Unlearning,centrality_std,0.06444209326331696,0.06444209326331696,0.5241368616644361,False,-0.010526315789473717,0.021052631578947434,0.15652666437998902,positive,100
TOFU_KL,unlearned,Unlearning,centrality_max,0.04247857189936208,0.04247857189936208,0.6747524015593503,False,-0.010526315789473717,0.021052631578947434,0.04278812847223834,positive,100
TOFU_KL,unlearned,Unlearning,centrality_min,-0.026038598424097587,0.026038598424097587,0.7970584391504125,False,-0.010526315789473717,0.021052631578947434,-0.020470870977010128,negative,100
TOFU_KL,unlearned,Unlearning,isolation_mean,,,,False,-0.010526315789473717,0.021052631578947434,0.0,negative,100
TOFU_KL,unlearned,Unlearning,isolation_std,,,,False,-0.010526315789473717,0.021052631578947434,0.0,negative,100
TOFU_KL,unlearned,Unlearning,isolation_max,,,,False,-0.010526315789473717,0.021052631578947434,0.0,negative,100
TOFU_KL,unlearned,Unlearning,isolation_min,,,,False,-0.010526315789473717,0.021052631578947434,0.0,negative,100
TOFU_KL,unlearned,Unlearning,cluster_compactness_mean,,,,False,-0.010526315789473717,0.021052631578947434,5.9,positive,100
TOFU_KL,unlearned,Unlearning,cluster_compactness_std,,,,False,-0.010526315789473717,0.021052631578947434,-47.2,negative,100
TOFU_KL,unlearned,Unlearning,cluster_compactness_max,,,,False,-0.010526315789473717,0.021052631578947434,5.9,positive,100
TOFU_KL,unlearned,Unlearning,cluster_compactness_min,,,,False,-0.010526315789473717,0.021052631578947434,1.475,positive,100
TOFU_KL,unlearned,Unlearning,cross_layer_consistency_mean,0.053435541351617946,0.053435541351617946,0.5974891211154219,False,-0.010526315789473717,0.021052631578947434,0.7357046168906117,positive,100
TOFU_KL,unlearned,Unlearning,cross_layer_consistency_std,0.10223560581603032,0.10223560581603032,0.31146273867054985,False,-0.010526315789473717,0.021052631578947434,22.66806747112168,positive,100
TOFU_KL,unlearned,Unlearning,cross_layer_consistency_max,0.053435541351617946,0.053435541351617946,0.5974891211154219,False,-0.010526315789473717,0.021052631578947434,0.7357046168906117,positive,100
TOFU_KL,unlearned,Unlearning,cross_layer_consistency_min,0.053435541351617946,0.053435541351617946,0.5974891211154219,False,-0.010526315789473717,0.021052631578947434,0.7357046168906117,positive,100
TOFU_KL,unlearned,Extraction,local_density_mean,-0.1405488422044366,0.1405488422044366,0.1630907155971371,False,-0.010526315789473762,0.02105263157894752,-0.04235843486998553,negative,100
TOFU_KL,unlearned,Extraction,local_density_std,-0.14266566617576149,0.14266566617576149,0.15678303466712215,False,-0.010526315789473762,0.02105263157894752,-0.22193702118781175,negative,100
TOFU_KL,unlearned,Extraction,local_density_max,-0.15147329146358496,0.15147329146358496,0.13248256398833266,False,-0.010526315789473762,0.02105263157894752,-0.03530621456551034,negative,100
TOFU_KL,unlearned,Extraction,local_density_min,-0.11719687471467073,0.11719687471467073,0.24554391469928413,False,-0.010526315789473762,0.02105263157894752,-0.03834884679665972,negative,100
TOFU_KL,unlearned,Extraction,separability_mean,-0.05767602130722225,0.05767602130722225,0.5686887501477604,False,-0.010526315789473762,0.02105263157894752,-0.39282612912372256,negative,100
TOFU_KL,unlearned,Extraction,separability_std,-0.10046919373461712,0.10046919373461712,0.3199407060466449,False,-0.010526315789473762,0.02105263157894752,-4.783346921485637,negative,100
TOFU_KL,unlearned,Extraction,separability_max,-0.06780668660624328,0.06780668660624328,0.5026576674431429,False,-0.010526315789473762,0.02105263157894752,-0.4395019781026611,negative,100
TOFU_KL,unlearned,Extraction,separability_min,-0.029123308334147936,0.029123308334147936,0.7736280059883321,False,-0.010526315789473762,0.02105263157894752,-0.18101668949174693,negative,100
TOFU_KL,unlearned,Extraction,centrality_mean,0.06204940299156052,0.06204940299156052,0.5396883951893677,False,-0.010526315789473762,0.02105263157894752,0.11726431555904498,positive,100
TOFU_KL,unlearned,Extraction,centrality_std,-0.06444209326331696,0.06444209326331696,0.5241368616644361,False,-0.010526315789473762,0.02105263157894752,-0.16856717702460355,negative,100
TOFU_KL,unlearned,Extraction,centrality_max,-0.04247857189936207,0.04247857189936207,0.6747524015593503,False,-0.010526315789473762,0.02105263157894752,-0.046079522970102815,negative,100
TOFU_KL,unlearned,Extraction,centrality_min,0.026038598424097587,0.026038598424097587,0.7970584391504125,False,-0.010526315789473762,0.02105263157894752,0.022045553359857053,positive,100
TOFU_KL,unlearned,Extraction,isolation_mean,,,,False,-0.010526315789473762,0.02105263157894752,0.0,negative,100
TOFU_KL,unlearned,Extraction,isolation_std,,,,False,-0.010526315789473762,0.02105263157894752,0.0,negative,100
TOFU_KL,unlearned,Extraction,isolation_max,,,,False,-0.010526315789473762,0.02105263157894752,0.0,negative,100
TOFU_KL,unlearned,Extraction,isolation_min,,,,False,-0.010526315789473762,0.02105263157894752,0.0,negative,100
TOFU_KL,unlearned,Extraction,cluster_compactness_mean,,,,False,-0.010526315789473762,0.02105263157894752,-0.0,negative,100
TOFU_KL,unlearned,Extraction,cluster_compactness_std,,,,False,-0.010526315789473762,0.02105263157894752,0.0,negative,100
TOFU_KL,unlearned,Extraction,cluster_compactness_max,,,,False,-0.010526315789473762,0.02105263157894752,-0.0,negative,100
TOFU_KL,unlearned,Extraction,cluster_compactness_min,,,,False,-0.010526315789473762,0.02105263157894752,-0.0,negative,100
TOFU_KL,unlearned,Extraction,cross_layer_consistency_mean,-0.05343554135161792,0.05343554135161792,0.5974891211154219,False,-0.010526315789473762,0.02105263157894752,-0.7922972797283513,negative,100
TOFU_KL,unlearned,Extraction,cross_layer_consistency_std,-0.10223560581603036,0.10223560581603036,0.31146273867054985,False,-0.010526315789473762,0.02105263157894752,-24.411764968900286,negative,100
TOFU_KL,unlearned,Extraction,cross_layer_consistency_max,-0.05343554135161792,0.05343554135161792,0.5974891211154219,False,-0.010526315789473762,0.02105263157894752,-0.7922972797283513,negative,100
TOFU_KL,unlearned,Extraction,cross_layer_consistency_min,-0.05343554135161792,0.05343554135161792,0.5974891211154219,False,-0.010526315789473762,0.02105263157894752,-0.7922972797283513,negative,100
TOFU_idk,base,Unlearning,local_density_mean,0.25233964238462175,0.25233964238462175,0.011315536572453579,True,-0.24413810297472516,0.30055463514590147,0.15583685803102007,positive,100
TOFU_idk,base,Unlearning,local_density_std,0.2555365240566733,0.2555365240566733,0.010288178014608271,True,-0.15159436570214777,0.16522161537580954,0.41687795022609647,positive,100
TOFU_idk,base,Unlearning,local_density_max,0.2732233559871629,0.2732233559871629,0.005951855839008324,True,-0.19509373584965353,0.23742686740727306,0.10485112189509799,positive,100
TOFU_idk,base,Unlearning,local_density_min,0.17814715749397017,0.17814715749397017,0.07618101916590841,False,-0.2680014771110317,0.2574249270943321,0.14400297381287305,positive,100
TOFU_idk,base,Unlearning,separability_mean,0.31365818800835715,0.31365818800835715,0.0014842667163169694,True,-0.13137696902603885,0.15195994801719853,10.587097144240435,positive,100
TOFU_idk,base,Unlearning,separability_std,0.04871180777583488,0.04871180777583488,0.6303177465631739,False,-0.21887559444562,0.15711006559940074,6.216225368392596,positive,100
TOFU_idk,base,Unlearning,separability_max,0.2573940204341625,0.2573940204341625,0.009729588080000552,True,-0.16106685990072875,0.13586957429298488,7.516839908328055,positive,100
TOFU_idk,base,Unlearning,separability_min,0.28732627973110747,0.28732627973110747,0.003749268665849525,True,-0.16919518985803975,0.1684553867519853,9.993533947595362,positive,100
TOFU_idk,base,Unlearning,centrality_mean,0.19072740033700641,0.19072740033700641,0.05733048051630828,False,-0.1914486074340579,0.15071019050861448,0.6369929563389995,positive,100
TOFU_idk,base,Unlearning,centrality_std,-0.04267487575827676,0.04267487575827676,0.6733348126408695,False,-0.25367269047971147,0.18090124009017033,-0.18768807602236318,negative,100
TOFU_idk,base,Unlearning,centrality_max,0.01278435249091466,0.01278435249091466,0.8995408734816795,False,-0.27645725298325885,0.17193228027399116,0.02248006001762554,positive,100
TOFU_idk,base,Unlearning,centrality_min,0.06040378571020757,0.06040378571020757,0.5505146526806383,False,-0.2308273510547978,0.12560271807556514,0.09186885831857054,positive,100
TOFU_idk,base,Unlearning,isolation_mean,,,,False,-0.21467711608004958,0.1560876396423154,0.0,negative,100
TOFU_idk,base,Unlearning,isolation_std,,,,False,-0.21467711608004958,0.1560876396423154,0.0,negative,100
TOFU_idk,base,Unlearning,isolation_max,,,,False,-0.21467711608004958,0.1560876396423154,0.0,negative,100
TOFU_idk,base,Unlearning,isolation_min,,,,False,-0.21467711608004958,0.1560876396423154,0.0,negative,100
TOFU_idk,base,Unlearning,cluster_compactness_mean,,,,False,-0.21467711608004958,0.1560876396423154,-10.600000000000001,negative,100
TOFU_idk,base,Unlearning,cluster_compactness_std,,,,False,-0.21467711608004908,0.15608763964231523,169.60000000000002,positive,100
TOFU_idk,base,Unlearning,cluster_compactness_max,,,,False,-0.21467711608004958,0.1560876396423154,0.0,negative,100
TOFU_idk,base,Unlearning,cluster_compactness_min,,,,False,-0.2146771160800493,0.15608763964231542,21.200000000000003,positive,100
TOFU_idk,base,Unlearning,cross_layer_consistency_mean,0.11894073775906981,0.11894073775906981,0.23854042281768348,False,-0.2242290517048872,0.16834617763683762,0.9751882403773715,positive,100
TOFU_idk,base,Unlearning,cross_layer_consistency_std,-0.035552089360842296,0.035552089360842296,0.725466695605212,False,-0.21718684206365566,0.16315097957473063,-15.027682391072807,negative,100
TOFU_idk,base,Unlearning,cross_layer_consistency_max,0.11894073775906981,0.11894073775906981,0.23854042281768348,False,-0.2242290517048872,0.16834617763683762,0.9751882403773715,positive,100
TOFU_idk,base,Unlearning,cross_layer_consistency_min,0.11894073775906981,0.11894073775906981,0.23854042281768348,False,-0.2242290517048872,0.16834617763683762,0.9751882403773715,positive,100
TOFU_idk,base,Extraction,local_density_mean,-0.22833153392232958,0.22833153392232958,0.022319833626247485,True,-0.3281356109428394,0.5646933096285098,-0.1548859401627407,negative,100
TOFU_idk,base,Extraction,local_density_std,-0.12084960031811137,0.12084960031811137,0.231034786480663,False,-0.28000979502119894,0.3371430244277567,-0.2165521809840632,negative,100
TOFU_idk,base,Extraction,local_density_max,-0.19004411409541921,0.19004411409541921,0.05824546007975034,False,-0.290474631394339,0.4384612804878474,-0.08010711397292802,negative,100
TOFU_idk,base,Extraction,local_density_min,-0.2142400932583482,0.2142400932583482,0.03232374925189382,True,-0.32828359129505313,0.533229564131516,-0.19021935916785113,negative,100
TOFU_idk,base,Extraction,separability_mean,-0.280534287250446,0.280534287250446,0.004697506607776667,True,-0.2350435084156266,0.38931106489648754,-10.400820937648085,negative,100
TOFU_idk,base,Extraction,separability_std,-0.008771685389011557,0.008771685389011557,0.9309769937205674,False,-0.2977977451375381,0.3273797693792499,-1.2295238360509055,negative,100
TOFU_idk,base,Extraction,separability_max,-0.2065164160087493,0.2065164160087493,0.03925741530317181,True,-0.2759304957463745,0.41704552694848307,-6.624495793827337,negative,100
TOFU_idk,base,Extraction,separability_min,-0.25659140977159084,0.25659140977159084,0.009967598999021277,True,-0.2569385012798868,0.36603383145172297,-9.802734880912222,negative,100
TOFU_idk,base,Extraction,centrality_mean,-0.1444004850634444,0.1444004850634444,0.15175090003531028,False,-0.33804597651402524,0.37222350526758324,-0.5297263723542035,negative,100
TOFU_idk,base,Extraction,centrality_std,-0.08050086697098831,0.08050086697098831,0.4259268168900133,False,-0.4439312464291899,0.6315010448962182,-0.38888964248333296,negative,100
TOFU_idk,base,Extraction,centrality_max,-0.06657660836098792,0.06657660836098792,0.5104568474657889,False,-0.40292955448758994,0.5030980425639168,-0.12858840182179188,negative,100
TOFU_idk,base,Extraction,centrality_min,0.06423301755042186,0.06423301755042186,0.5254866971332931,False,-0.3532770703717048,0.3972698364504684,0.107305970766041,positive,100
TOFU_idk,base,Extraction,isolation_mean,,,,False,-0.2929219649989753,0.32912806142559214,0.0,negative,100
TOFU_idk,base,Extraction,isolation_std,,,,False,-0.2929219649989753,0.32912806142559214,0.0,negative,100
TOFU_idk,base,Extraction,isolation_max,,,,False,-0.2929219649989753,0.32912806142559214,0.0,negative,100
TOFU_idk,base,Extraction,isolation_min,,,,False,-0.2929219649989753,0.32912806142559214,0.0,negative,100
TOFU_idk,base,Extraction,cluster_compactness_mean,,,,False,-0.2929219649989753,0.32912806142559214,0.0,negative,100
TOFU_idk,base,Extraction,cluster_compactness_std,,,,False,-0.2929219649989754,0.3291280614255921,-0.0,negative,100
TOFU_idk,base,Extraction,cluster_compactness_max,,,,False,-0.2929219649989753,0.32912806142559214,0.0,negative,100
TOFU_idk,base,Extraction,cluster_compactness_min,,,,False,-0.29292196499897544,0.32912806142559214,-0.0,negative,100
TOFU_idk,base,Extraction,cross_layer_consistency_mean,-0.1545380084419802,0.1545380084419802,0.12473740960921047,False,-0.2914610730307915,0.3612974794985571,-1.391728563078155,negative,100
TOFU_idk,base,Extraction,cross_layer_consistency_std,-0.009946787500410812,0.009946787500410812,0.9217578125789356,False,-0.29988296675906034,0.32777494963821885,-4.618182812502891,negative,100
TOFU_idk,base,Extraction,cross_layer_consistency_max,-0.1545380084419802,0.1545380084419802,0.12473740960921047,False,-0.2914610730307915,0.3612974794985571,-1.391728563078155,negative,100
TOFU_idk,base,Extraction,cross_layer_consistency_min,-0.1545380084419802,0.1545380084419802,0.12473740960921047,False,-0.2914610730307915,0.3612974794985571,-1.391728563078155,negative,100
TOFU_idk,unlearned,Unlearning,local_density_mean,0.2978657292587304,0.2978657292587304,0.0026138336640795243,True,-0.19807544627722354,0.32395287397876654,0.17972981312051486,positive,100
TOFU_idk,unlearned,Unlearning,local_density_std,0.28697754613862336,0.28697754613862336,0.0037934284438740605,True,-0.09335894047041722,0.1826482596477732,0.3911117463521383,positive,100
TOFU_idk,unlearned,Unlearning,local_density_max,0.32614689001097746,0.32614689001097746,0.0009279614446160763,True,-0.12682042393710594,0.24487541064718873,0.1323283438570036,positive,100
TOFU_idk,unlearned,Unlearning,local_density_min,0.18114919293075848,0.18114919293075848,0.07128297482536472,False,-0.25040469631892587,0.25808365605799766,0.1443879756965625,positive,100
TOFU_idk,unlearned,Unlearning,separability_mean,0.3119325587786227,0.3119325587786227,0.001581325494023834,True,-0.11616741418781147,0.12497034216089277,10.78443397191313,positive,100
TOFU_idk,unlearned,Unlearning,separability_std,0.06575628845152566,0.06575628845152566,0.5156924065931401,False,-0.23158762544845996,0.19292555094380853,10.157909969608873,positive,100
TOFU_idk,unlearned,Unlearning,separability_max,0.2795161794568908,0.2795161794568908,0.004856716990241086,True,-0.11916684811690972,0.12317964523953384,8.340317357234179,positive,100
TOFU_idk,unlearned,Unlearning,separability_min,0.2732389210512397,0.2732389210512397,0.005948896687774155,True,-0.15452329260203695,0.1261063775975864,9.273810128109861,positive,100
TOFU_idk,unlearned,Unlearning,centrality_mean,-0.1287667386192981,0.1287667386192981,0.20167250792083566,False,-0.1993428200458381,0.16483025574536447,-0.5462381066596382,negative,100
TOFU_idk,unlearned,Unlearning,centrality_std,0.35054637415582857,0.35054637415582857,0.00034949215369623594,True,-0.18982891130371748,0.26153965362178255,1.340591889040529,positive,100
TOFU_idk,unlearned,Unlearning,centrality_max,0.23297184414026767,0.23297184414026767,0.019667959577658444,True,-0.2253481061574762,0.25258349830793525,0.36588625536462477,positive,100
TOFU_idk,unlearned,Unlearning,centrality_min,-0.3513434438955147,0.3513434438955147,0.0003380613045079323,True,-0.2137592731074382,0.3698751459844049,-0.4901804302931279,negative,100
TOFU_idk,unlearned,Unlearning,isolation_mean,,,,False,-0.21467711608004958,0.1560876396423154,0.0,negative,100
TOFU_idk,unlearned,Unlearning,isolation_std,,,,False,-0.21467711608004958,0.1560876396423154,0.0,negative,100
TOFU_idk,unlearned,Unlearning,isolation_max,,,,False,-0.21467711608004958,0.1560876396423154,0.0,negative,100
TOFU_idk,unlearned,Unlearning,isolation_min,,,,False,-0.21467711608004958,0.1560876396423154,0.0,negative,100
TOFU_idk,unlearned,Unlearning,cluster_compactness_mean,,,,False,-0.21467711608004958,0.1560876396423154,0.0,negative,100
TOFU_idk,unlearned,Unlearning,cluster_compactness_std,,,,False,-0.2146771160800493,0.15608763964231542,-169.60000000000002,negative,100
TOFU_idk,unlearned,Unlearning,cluster_compactness_max,,,,False,-0.21467711608004958,0.1560876396423154,0.0,negative,100
TOFU_idk,unlearned,Unlearning,cluster_compactness_min,,,,False,-0.21467711608004944,0.15608763964231528,-10.600000000000001,negative,100
TOFU_idk,unlearned,Unlearning,cross_layer_consistency_mean,0.12032181723004257,0.12032181723004257,0.23309329946134155,False,-0.23540233514222195,0.15787007479272394,1.171434926101735,positive,100
TOFU_idk,unlearned,Unlearning,cross_layer_consistency_std,-0.06769619804666775,0.06769619804666775,0.5033556636999652,False,-0.2140783981622299,0.1497852389145222,-27.257889802795148,negative,100
TOFU_idk,unlearned,Unlearning,cross_layer_consistency_max,0.12032181723004257,0.12032181723004257,0.23309329946134155,False,-0.23540233514222195,0.15787007479272394,1.171434926101735,positive,100
TOFU_idk,unlearned,Unlearning,cross_layer_consistency_min,0.12032181723004257,0.12032181723004257,0.23309329946134155,False,-0.23540233514222195,0.15787007479272394,1.171434926101735,positive,100
TOFU_idk,unlearned,Extraction,local_density_mean,-0.26304201131803234,0.26304201131803234,0.008191226815994317,True,-0.28719383893666917,0.5377701903850359,-0.1743356087734018,negative,100
TOFU_idk,unlearned,Extraction,local_density_std,-0.15730770943249855,0.15730770943249855,0.11804127735030712,False,-0.258761899916903,0.3514923765134281,-0.23548559771365946,negative,100
TOFU_idk,unlearned,Extraction,local_density_max,-0.23460580095599468,0.23460580095599468,0.01880100836695825,True,-0.24461374846847095,0.41158318869947835,-0.10455379084939494,negative,100
TOFU_idk,unlearned,Extraction,local_density_min,-0.21794513145513214,0.21794513145513214,0.029383151455510424,True,-0.30936688046212557,0.4927699780421038,-0.19081090795459105,negative,100
TOFU_idk,unlearned,Extraction,separability_mean,-0.2698533216084817,0.2698533216084817,0.006624140587062237,True,-0.22307270179475447,0.3407342338844528,-10.247686197392484,negative,100
TOFU_idk,unlearned,Extraction,separability_std,-0.019077106568303814,0.019077106568303814,0.8505711502874783,False,-0.3067173405055734,0.3317561150049222,-3.2369871475749115,negative,100
TOFU_idk,unlearned,Extraction,separability_max,-0.20921480876498655,0.20921480876498655,0.036705698198588745,True,-0.2435906911383352,0.3438343717765263,-6.856925775358367,negative,100
TOFU_idk,unlearned,Extraction,separability_min,-0.2223596637625074,0.2223596637625074,0.026178299453761,True,-0.27705820228081435,0.3720462893949403,-8.289589954931483,negative,100
TOFU_idk,unlearned,Extraction,centrality_mean,-0.014650290324565558,0.014650290324565558,0.8849724159474718,False,-0.33439188901989003,0.3151893048486896,-0.06826308809399687,negative,100
TOFU_idk,unlearned,Extraction,centrality_std,-0.2802645695143666,0.2802645695143666,0.00473922526416996,True,-0.15716326027631528,0.2076735181607239,-1.177282554594368,negative,100
TOFU_idk,unlearned,Extraction,centrality_max,-0.21086216431276283,0.21086216431276283,0.03521738393787687,True,-0.321022732628608,0.4595488899698417,-0.3637497635161785,negative,100
TOFU_idk,unlearned,Extraction,centrality_min,0.26545980954963944,0.26545980954963944,0.0076010857959589615,True,-0.1589794113562623,0.1403114193311504,0.40680313871572205,positive,100
TOFU_idk,unlearned,Extraction,isolation_mean,,,,False,-0.2929219649989753,0.32912806142559214,0.0,negative,100
TOFU_idk,unlearned,Extraction,isolation_std,,,,False,-0.2929219649989753,0.32912806142559214,0.0,negative,100
TOFU_idk,unlearned,Extraction,isolation_max,,,,False,-0.2929219649989753,0.32912806142559214,0.0,negative,100
TOFU_idk,unlearned,Extraction,isolation_min,,,,False,-0.2929219649989753,0.32912806142559214,0.0,negative,100
TOFU_idk,unlearned,Extraction,cluster_compactness_mean,,,,False,-0.2929219649989753,0.32912806142559214,0.0,negative,100
TOFU_idk,unlearned,Extraction,cluster_compactness_std,,,,False,-0.29292196499897527,0.3291280614255921,0.0,negative,100
TOFU_idk,unlearned,Extraction,cluster_compactness_max,,,,False,-0.2929219649989753,0.32912806142559214,0.0,negative,100
TOFU_idk,unlearned,Extraction,cluster_compactness_min,,,,False,-0.2929219649989753,0.32912806142559214,0.0,negative,100
TOFU_idk,unlearned,Extraction,cross_layer_consistency_mean,-0.15952327695953356,0.15952327695953356,0.11288753256619476,False,-0.28099054312753025,0.3551798706045765,-1.705922314597917,negative,100
TOFU_idk,unlearned,Extraction,cross_layer_consistency_std,0.018957765681026313,0.018957765681026313,0.8514951967868681,False,-0.31924107565223586,0.3323923292003357,8.384487196025425,positive,100
TOFU_idk,unlearned,Extraction,cross_layer_consistency_max,-0.15952327695953356,0.15952327695953356,0.11288753256619476,False,-0.28099054312753025,0.3551798706045765,-1.705922314597917,negative,100
TOFU_idk,unlearned,Extraction,cross_layer_consistency_min,-0.15952327695953356,0.15952327695953356,0.11288753256619476,False,-0.28099054312753025,0.3551798706045765,-1.705922314597917,negative,100
